0,0,0,0.000704197530864197
0.05,0,0,0.00534913580246914
0.1,0,0,0.01712
0.15,0,0,0.0384316049382716
0.2,0,0,0.0709876543209876
0.25,0,0,0.11584
0.3,0,0,0.173447901234568
0.35,0,0,0.243737283950617
0.4,0,0,0.32616
0.45,0,0,0.419753086419753
0.5,0,0,0.523198024691358
0.55,0,0,0.63488
0.6,0,0,0.752947160493827
0.65,0,0,0.87536987654321
0.7,0,0,1
0.75,0,0,1.12463012345679
0.8,0,0,1.24705283950617
0.85,0,0,1.36512
0.9,0,0,1.47680197530864
0.95,0,0,1.58024691358025
1,0,0,1.67384
1.05,0,0,1.75626271604938
1.1,0,0,1.82655209876543
1.15,0,0,1.88416
1.2,0,0,1.92901234567901
1.25,0,0,1.96156839506173
1.3,0,0,1.98288
1.35,0,0,1.99465086419753
1.4,0,0,1.99929580246914
1.45,2.60751166541221e-46,-9.16152747306993e-47,2
1.5,0.000132990217797554,-4.67262927396813e-05,2
1.55,0.00105726393711422,-0.000371471113040131,2
1.6,0.00354587097167974,-0.00124584655761721,2
1.65,0.00835212191358033,-0.00293452932098768,2
1.7,0.0162097554147981,-0.00569531947006419,2
1.75,0.0278331054687502,-0.00977919921875009,2
1.8,0.0439172686918285,-0.0154303917025343,2
1.85,0.0651382716049387,-0.0228864197530866,2
1.9,0.0921532379150395,-0.0323781646728517,2
1.95,0.125600555796683,-0.0441299250096453,2
2,0.166100045173551,-0.0583594753312478,2
2.05,0.214253125000001,-0.0752781250000002,2
2.1,0.270642980542596,-0.0950907769473984,2
2.15,0.335834730661651,-0.117995986448688,2
2.2,0.410375595092773,-0.144186019897461,2
2.25,0.494795061728394,-0.173846913580247,2
2.3,0.589605053899317,-0.207158532451111,2
2.35,0.695300097656249,-0.24429462890625,2
2.4,0.812357489051345,-0.285422901558581,2
2.45,0.94123746141975,-0.330705054012345,2
2.5,1.08238335266113,-0.380296853637694,2
2.55,1.23622177252122,-0.434348190345292,2
2.6,1.40316276987334,-0.493003135360904,2
2.65,1.58359999999999,-0.556399999999998,2
2.7,1.77791089187433,-0.624671394442332,2
2.75,1.98645681544173,-0.697944286506555,2
2.8,2.20958324890136,-0.776340060424801,2
2.85,2.44761994598764,-0.85997457561728,2
2.9,2.70088110325188,-0.948958225466876,2
2.95,2.96966552734373,-1.04339599609374,2
3,3.25425680229279,-1.1433875251299,2
3.05,3.5549234567901,-1.24902716049382,2
3.1,3.87191913146971,-1.36040401916503,2
3.15,4.20548274619018,-1.47760204595871,2
3.2,4.55583866731617,-1.60070007230028,2
3.25,4.92319687499997,-1.72977187499999,2
3.3,5.30775313046299,-1.86488623502754,2
3.35,5.70968914327736,-2.00610699628664,2
3.4,6.12917273864742,-2.15349312438963,2
3.45,6.56635802469131,-2.30709876543208,2
3.5,7.02138555972248,-2.46697330476736,2
3.55,7.4943825195312,-2.63316142578123,2
3.6,7.98546286466617,-2.80570316866649,2
3.65,8.49472750771599,-2.98463398919751,2
3.69999999999999,9.02226448059076,-3.16998481750486,2
3.74999999999999,9.56814910180356,-3.3617821168499,2
3.79999999999999,10.132444143752,-3.56004794239936,2
3.84999999999999,10.7151999999999,-3.76479999999998,2
3.89999999999999,11.3164548525586,-3.97605170495301,2
3.94999999999999,11.9362348391685,-4.19381224078894,2
3.99999999999999,12.574554220581,-4.41808661804196,2
4.04999999999999,13.2314155478394,-4.64887573302466,2
4.09999999999999,13.9068098295611,-4.88617642660256,2
4.14999999999999,14.6007166992186,-5.12998154296871,2
4.19999999999999,15.3131045824215,-5.38027998841835,2
4.24999999999999,16.0439308641974,-5.63705679012342,2
4.29999999999999,16.7931420562743,-5.90029315490718,2
4.34999999999999,17.5606739643614,-6.16996652801886,2
4.39999999999999,18.3464518554309,-6.44605065190817,2
4.44999999999999,19.1503906249999,-6.72851562499995,2
4.49999999999999,19.9723949644111,-7.01732796046876,2
4.54999999999999,20.8123595281152,-7.31245064501345,2
4.59999999999999,21.670169100952,-7.61384319763178,2
4.64999999999999,22.5456987654319,-7.921461728395,2
4.69999999999999,23.4388140690178,-8.23525899722247,2
4.74999999999999,24.3493711914061,-8.55518447265619,2
4.79999999999999,25.2772171118087,-8.88118439063549,2
4.84999999999999,26.2221897762344,-9.21320181327154,2
4.89999999999999,27.1841182647703,-9.551176687622,2
4.94999999999999,28.1628229588636,-9.8950459044656,2
4.99999999999999,29.1581157086029,-10.2447433570767,2
5.04999999999999,30.1697999999998,-10.6001999999999,2
5.09999999999999,31.1976711222705,-10.9613439078248,2
5.14999999999999,32.2415163351174,-11.3281003339602,2
5.19999999999999,33.3011150360105,-11.7003917694091,2
5.24999999999999,34.3762389274689,-12.0781380015431,2
5.29999999999999,35.4666521843425,-12.4612561728771,2
5.34999999999999,36.5721116210935,-12.8496608398437,2
5.39999999999999,37.6923668590779,-13.2432640315679,2
5.44999999999999,38.8271604938269,-13.6419753086419,2
5.49999999999999,39.9762282623288,-14.0457018218993,2
5.54999999999999,41.1392992103103,-14.4543483711901,2
5.59999999999999,42.3160958595179,-14.8678174641549,2
5.64999999999999,43.5063343749997,-15.2860093749999,2
5.69999999999999,44.7097247323869,-15.7088222032711,2
5.74999999999999,45.9259708851752,-16.1361519326291,2
5.79999999999999,47.1547709320065,-16.5678924896239,2
5.84999999999999,48.3958172839503,-17.003935802469,2
5.89999999999999,49.6487968317853,-17.4441718598164,2
5.94999999999999,50.9133911132809,-17.8884887695311,2
5.99999999999999,52.1892764804789,-18.3367728174656,2
6.04999999999999,53.4761242669749,-18.7889085262344,2
6.09999999999999,54.7736009551998,-19.2447787139891,2
6.14999999999999,56.0813683437014,-19.7042645531924,2
6.19999999999999,57.3990837144259,-20.1672456293929,2
6.24999999999999,58.7263999999996,-20.6335999999999,2
6.29999999999999,60.0629659510102,-21.1032042530577,2
6.34999999999999,61.4084263032886,-21.5759335660203,2
6.39999999999999,62.76242194519,-22.0516617645262,2
6.44999999999999,64.1245900848762,-22.5302613811727,2
6.49999999999998,65.4945644175961,-23.0116037142905,2
6.54999999999998,66.8719752929683,-23.4955588867186,2
6.59999999999998,68.256449882262,-23.9819959045785,2
6.64999999999998,69.6476123456785,-24.4707827160492,2
6.69999999999998,71.0450839996334,-24.9617862701415,2
6.74999999999998,72.448483484037,-25.4548725754724,2
6.79999999999998,73.857426929577,-25.9499067590406,2
6.84999999999998,75.2715281249995,-26.4467531249998,2
6.89999999999998,76.6903986843905,-26.9452752134345,2
6.94999999999998,78.1136482144575,-27.4453358591337,2
6.99999999999998,79.540884481811,-27.946797250366,2
7.04999999999998,80.9717135802464,-28.4495209876542,2
7.09999999999998,82.405740098025,-28.9533681425493,2
7.14999999999998,83.8425672851558,-29.4581993164061,2
7.19999999999998,85.281797220677,-29.9638746991568,2
7.24999999999998,86.7230309799377,-30.4702541280862,2
7.29999999999998,88.1658688018794,-30.9771971466063,2
7.34999999999998,89.609910256317,-31.4845630630303,2
7.39999999999998,91.0547544112212,-31.992211009348,2
7.44999999999998,92.4999999999995,-32.4999999999998,2
7.49999999999998,93.9452455887777,-33.0077889906516,2
7.54999999999998,95.3900897436819,-33.5154369369693,2
7.59999999999998,96.8341311981195,-34.0228028533934,2
7.64999999999998,98.2769690200612,-34.5297458719134,2
7.69999999999998,99.7182027793219,-35.0361253008428,2
7.74999999999998,101.157432714843,-35.5418006835936,2
7.79999999999998,102.594259901974,-36.0466318574503,2
7.84999999999998,104.028286419752,-36.5504790123455,2
7.89999999999998,105.459115518188,-37.0532027496336,2
7.94999999999998,106.886351785541,-37.5546641408659,2
7.99999999999998,108.309601315608,-38.0547247865651,2
8.04999999999998,109.728471874999,-38.5532468749998,2
8.09999999999998,111.142573070422,-39.0500932409591,2
8.14999999999998,112.551516515962,-39.5451274245272,2
8.19999999999998,113.954916000366,-40.0382137298582,2
8.24999999999998,115.35238765432,-40.5292172839504,2
8.29999999999998,116.743550117737,-41.0180040954212,2
8.34999999999998,118.128024707031,-41.5044411132811,2
8.39999999999998,119.505435582403,-41.9883962857092,2
8.44999999999999,120.875409915123,-42.469738618827,2
8.49999999999999,122.237578054809,-42.9483382354735,2
8.54999999999999,123.591573696711,-43.4240664339794,2
8.59999999999999,124.937034048989,-43.8967957469421,2
8.64999999999999,126.2736,-44.3663999999999,2
8.69999999999999,127.600916285573,-44.8327543706069,2
8.74999999999999,128.918631656298,-45.2957354468074,2
8.79999999999999,130.2263990448,-45.7552212860106,2
8.84999999999999,131.523875733024,-46.2110914737654,2
8.89999999999999,132.810723519521,-46.6632271825342,2
8.94999999999999,134.086608886719,-47.1115112304687,2
8.99999999999999,135.351203168214,-47.5558281401834,2
