2,0.309118955958914,-0.104658234873943,1.99861611533396,0.266800432192068,0.627844149537249,-0.000627068647965349,2.01655038743694,-0.684695976559369,0.00195169919274567,0.109635613312946,-0.232362447451169,0.0878629279452002
2.05,0.419078710078045,-0.142266393111674,1.99867475839855,0.272583782550607,0.619213615105726,-0.000428217399767227,2.3806484364127,-0.820063267669229,0.000187440017572066,0.0820351833560793,-0.0616692547929457,0.0599637653256399
2.1,0.547165270208375,-0.186712100537552,1.99864218780456,0.277932582279353,0.625153664096604,-0.000488294477725019,2.74373973442176,-0.958269720725097,-0.00136938417272331,0.1006734452687,0.320264492518658,0.0683227606365688
2.15,0.69366810972188,-0.238147625696678,1.99853195924576,0.285581809001019,0.652050391595717,-0.000784663616908252,3.11987202871794,-1.09978055347604,-0.00326004670040032,0.156326023604814,0.743500684828798,0.109769712338682
2.2,0.859652225927869,-0.296772349458477,1.99829732403198,0.297349328459746,0.69710536375904,-0.00123354347741626,3.52599090662546,-1.24628032352342,-0.00615152058308,0.220119872990037,1.01168973518733,0.172598047063398
2.25,1.04703741686658,-0.362909634000254,1.99793543448771,0.31319816961934,0.748248011362586,-0.00165807118360287,3.97797276811938,-1.40080673731141,-0.00791369730162415,0.259710397730816,0.971648751525367,0.232057849890914
2.3,1.25830320154638,-0.43702849745081,1.99755276917442,0.331434394384136,0.78938059591027,-0.00188381599525947,4.48058910640382,-1.56581037259551,-0.00689716483369814,0.264137164777476,0.631818274904068,0.263715337575559
2.35,1.49574528873574,-0.519678723359562,1.99729141300508,0.349736281919034,0.809599423558021,-0.00183756939320686,5.02169568312719,-1.74202475158878,-0.0032114987152906,0.240956964647068,0.181846426564754,0.257293842773731
2.4,1.7607099542511,-0.611395682709618,1.99723632131285,0.366296580522028,0.810206108745,-0.00161872254753411,5.57721425196825,-1.92808134715413,0.000718362288981139,0.209351831806803,-0.109626774717777,0.226672905136098
2.45,2.05336907874934,-0.712607956472455,1.99730611261878,0.380611755007395,0.803507760572863,-0.00138183721594955,6.12760581982719,-2.12146021116921,0.00136701561972026,0.180804267543108,-0.108011108884714,0.1935046330539
2.5,2.37336680924032,-0.823642733593595,1.99731802614741,0.392747540286349,0.802519223376288,-0.00114836243529324,6.67229004044038,-2.32096134983191,-0.00113662965997823,0.148920949740252,0.088142230500077,0.160824021129888
2.55,2.72072771821043,-0.944809235477595,1.99720013110567,0.402347885463546,0.812205251806316,-0.000874917903523854,7.22464755217448,-2.52671590594298,-0.0032931563137514,0.108990648476016,0.292575240840891,0.122548156073616
2.6,3.09616453154756,-1.07640280193789,1.99701636316306,0.409227858440743,0.829849891631682,-0.000618974684330869,7.79671676478717,-2.73774552062938,-0.00387997589264192,0.0740089658376811,0.39659743854876,0.0867016081647581
2.65,3.5008125740145,-1.21864085281838,1.99681920215576,0.414088097829968,0.849518686416549,-0.000459331238151683,8.39343632398787,-2.9522550390369,-0.00395880576590452,0.0539085517395572,0.370998741120957,0.0643294625876197
2.7,3.93591509941089,-1.3716739951871,1.99663251262798,0.417896643222525,0.864972063874896,-0.000387186510730205,9.01436167255915,-3.16953275985732,-0.0032906365862913,0.0452721366000809,0.235095932638917,0.0542143993376777
2.75,4.4025442477993,-1.53563940079486,1.99651396599635,0.421377339969189,0.87262156568261,-0.000386961238643984,9.65281394585038,-3.38949515146638,-0.00129454866085864,0.0465849422685251,0.0781519178581276,0.0541646209751855
2.8,4.90129707384387,-1.7106572691326,1.99649739902681,0.425389048725394,0.874463648980832,-0.000494311890572297,10.297483019348,-3.61149325916036,0.000339054151362483,0.0617381606784592,0.0153269124207481,0.0691690132768378
2.85,5.43228383232188,-1.89681738052909,1.99650567086611,0.430881686833598,0.876162083421333,-0.000683089607102497,10.9420700232995,-3.83528702489479,-0.000416809569928194,0.0840147481194283,0.0609013348951157,0.0955936755625826
2.9,5.99557789780033,-2.0942415084035,1.99643647947135,0.437854767185332,0.880773250601497,-0.000805722288898708,11.5911817474957,-4.06242644956984,-0.0022623528023683,0.0940343149426281,0.113209158355801,0.112792771520007
2.95,6.59160206172383,-2.30314715569286,1.99631012842761,0.445015078474138,0.886338237249302,-0.000755572862756485,12.2519600192886,-4.2947025034982,-0.00239240118472643,0.0834061383210845,0.0998273790501929,0.105806805868272
3,7.22095848362157,-2.52379125009377,1.99622543691406,0.451039004775037,0.890231692335347,-0.000599060110586284,12.9236083754644,-4.53168577898588,-0.000926359025074255,0.0641448096199898,0.0610500933328191,0.0839028262908032
3.05,7.88404207712101,-2.7563600783587,1.99620216227188,0.455644752242732,0.892924920816728,-0.00045422488495788,13.6002035727407,-4.7713742418259,-0.000297914601848056,0.0482952650899706,0.0556247932302736,0.0636182280426514
3.1,8.5810309384298,-3.00095555186345,1.99617073881926,0.459064422141051,0.895907251163389,-0.000325151463292451,14.2801085774352,-5.0127301181782,-0.00105560858902295,0.0331664185801753,0.0633036658079433,0.045551333728817
3.15,9.31215436647601,-3.25766514816079,1.99610727708073,0.461153292889423,0.898570793064312,-0.000161050662291301,14.9659425649102,-5.25597512609687,-0.00122697950022779,0.013939817672353,0.0407634792277156,0.0225841991540354
3.2,10.0777128094527,-3.52657654753609,1.99607202455046,0.461753389523931,0.899728341475072,-8.37679525469203e-06,15.65685580044,-5.50057711724249,-7.47192303104428e-05,-0.00153865808687452,0.0124597365198434,0.00119566570628321
3.25,10.8778426036073,-3.80771706796171,1.99608949196979,0.461506050809789,0.900474188706159,3.53471289828689e-05,16.3480979467091,-5.74487293577822,0.000494888036239534,-0.0035310680234187,0.0255745842463697,-0.00495222561323082
3.3,11.7125114197014,-4.10104682200625,1.9960924645833,0.461391434350532,0.902529973632792,-7.39825245111947e-06,17.0388981787734,-5.9882260643157,-0.00054590379415137,0.00180130796570444,0.051688279438084,0.00102661503703298
3.35,12.5818004877325,-4.40654419273491,1.99604162869717,0.461553674927809,0.904740916120915,-1.43906975357815e-05,17.7336231007274,-6.23183089872103,-0.00119907979068974,0.00080551669143459,0.0258933563268114,0.0020219311695624
3.4,13.4859525394064,-4.72424780609763,1.99600771776356,0.461417557601093,0.904493837828415,3.97193570997819e-05,18.4327676448755,-6.47642467060457,0.000106795402308257,-0.00555309057414694,-0.0333320152257912,-0.00554970015821911
3.45,14.4250393531488,-5.05418279629388,1.9960531386851,0.460926897587809,0.90223937550327,5.39680987967751e-05,19.1297451135025,-6.72078934213032,0.00144354913055422,-0.00530344204078937,-0.0441669032977599,-0.00756169574364736
3.5,15.398819206876,-5.39630282074124,1.99611215544556,0.460681876442428,0.900997240196837,6.44173315187429e-06,19.8206281225669,-6.96381346738742,0.000556422368098292,0.000174502298182703,-0.00464288033823623,-0.000910092870349984
3.55,16.4070801079767,-5.7505589461487,1.99609898604811,0.460622518858704,0.901102432972851,2.61616483197799e-05,20.5101558891426,-7.20653443533592,-0.000863773826699334,-0.00496600146376978,-0.00335772919813179,-0.00364347291385298
3.6,17.4498834119094,-6.11697245902228,1.99606780969545,0.459705410865265,0.89951990180405,0.000170006665917214,21.202182856913,-7.45011595696259,5.91778859488937e-05,-0.022724270234317,-0.0612228504233502,-0.0237655449503974
3.65,18.5272449909314,-6.49556168830665,1.99612414183453,0.457439599846256,0.895445325622036,0.000298391019465299,21.8909614651377,-7.69312804334701,0.00203718291706459,-0.0349757817917265,-0.0860668964610749,-0.0417606959210637
3.69999999999999,19.6388084269694,-6.88623624547316,1.99622840589322,0.454644935424523,0.892145925425838,0.000306532877307261,22.5699270445019,-7.93331438217918,0.00161313208045028,-0.034009228135811,-0.0390307988468553,-0.0429200861156813
3.74999999999999,20.7841366508082,-7.28885163077842,1.99625682377308,0.451933567573076,0.891127633235737,0.000310240443349192,23.2429560129186,-8.17107148397432,-0.000389761751213592,-0.0364333690802903,-0.0150449947138396,-0.0434214398293128
3.79999999999999,21.9631230834478,-7.70333399576776,1.99623151717964,0.448611387345235,0.889098790831482,0.000424930179665542,23.9166579850079,-8.40815291597046,-4.95524771789036e-05,-0.0516712657876631,-0.073892138641482,-0.0594591586050957
3.84999999999999,23.1757472849106,-8.12964366253277,1.99628910692118,0.444109941340386,0.883784535687726,0.000536399168069676,24.5868396512948,-8.64376278122952,0.00234736125760654,-0.0626659340155915,-0.124542439946373,-0.075086146964458
3.89999999999999,24.4215929037856,-8.56764262311695,1.9964266309461,0.439295499726111,0.878148392424089,0.000507047046211251,25.2446411899477,-8.87542736477045,0.00254172635274423,-0.0569761507531047,-0.0897615215079013,-0.0710039212348179
3.94999999999999,25.7000305847718,-9.01712128006629,1.9964991470051,0.435066811740296,0.874891365467223,0.000444273226077249,25.8918677548184,-9.10328002830308,0.000297974224202002,-0.0517339551692988,-0.0524758825967944,-0.0622002268275617
3.99999999999999,27.0107439819142,-9.47794668872704,1.99649252048517,0.430769994743318,0.871357490032819,0.000508600258665626,26.5365077333065,-9.32958872311717,5.05219345615742e-05,-0.062738302405983,-0.100573433193384,-0.0711787018670463
4.04999999999999,28.3536092637717,-9.9500535612995,1.99655157758989,0.425478267978034,0.864545573807284,0.00061744259157798,27.1765089336833,-9.55419893508357,0.00242124180588143,-0.0752665154501465,-0.160764048448587,-0.0864283333815862
4.09999999999999,29.7281588224071,-10.43329533778,1.9967021702655,0.419692984820312,0.85668848298489,0.000615983301687487,27.8027635274133,-9.77463343458626,0.00300259502609053,-0.0735171099579357,-0.140750797530445,-0.086248339091362
4.14999999999999,31.1336536667881,-10.9274408534785,1.99680418342745,0.414218995416959,0.850781050468534,0.000579275823468899,28.415418405046,-9.99060599044511,0.000955658604966878,-0.0713356006556455,-0.103946418152068,-0.0810967953786433
4.19999999999999,32.5696027018494,-11.432315874106,1.99682762932196,0.408505254785467,0.844985233208567,0.000652115511152518,29.0218169612578,-10.2040776913941,0.000540989871998659,-0.083961509153317,-0.138259161812657,-0.0912706361350956
4.24999999999999,34.0357204834728,-11.947806017606,1.99690182465292,0.401734905916982,0.836600975308814,0.000761666457366893,29.6210376634974,-10.4149020796785,0.00252627488998202,-0.0979519007619115,-0.188571530750438,-0.106618488709187
4.29999999999999,35.5314581945744,-12.4737239811685,1.99705175700681,0.394361928505995,0.827173230027931,0.000776260255726536,30.2057092683377,-10.6208924523804,0.00296324965510495,-0.0993079207845743,-0.178880147951442,-0.108681805588081
4.34999999999999,37.0560462617867,-13.0098098359677,1.99716123650717,0.387073957208193,0.81887227986163,0.000760614850975826,30.7758961939511,-10.8218314570569,0.0013686258466058,-0.0999917462497532,-0.159741202040838,-0.106482578424156
4.39999999999999,38.6088980533895,-13.5558485608127,1.99721655557181,0.379493858830585,0.8102548423958,0.000815961057146906,31.3367846799398,-11.0191701473099,0.00128110783000107,-0.110698539836294,-0.19123028814069,-0.114217797174951
4.44999999999999,40.189548688923,-14.1116618253282,1.99731678648024,0.371178156227917,0.799648266867985,0.000876592321902531,31.8869649655379,-11.2125592086805,0.00270509034786849,-0.119963289177589,-0.226402832502251,-0.122717121417007
4.49999999999999,41.7973313923308,-14.6770132625528,1.99745968983815,0.362559724777523,0.788283827052794,0.000871920525706463,32.4216306343606,-11.4005554603413,0.00265573379402015,-0.12080511924764,-0.22386119787299,-0.122073244047683
4.54999999999999,43.4314675238857,-15.2516309194314,1.997565123754,0.353969954367319,0.77715727952566,0.000867131477537595,32.9417060386578,-11.5833881202196,0.00165079695706464,-0.123959494744096,-0.226498304150875,-0.121393933326425
4.59999999999999,45.0913052457972,-15.8352805888342,1.99764990881449,0.345051913239274,0.765107424705151,0.000905416109721459,33.4497532023429,-11.7618638115621,0.00199524281651893,-0.133165582283246,-0.257106295072968,-0.126749029611831
4.64999999999999,46.7762077600391,-16.4277347822011,1.99777147798926,0.335645769809309,0.751599025536608,0.000931438254945217,33.943704587303,-11.9353881244437,0.00272951180896134,-0.139695961538638,-0.278712444407165,-0.130399852166871
4.69999999999999,48.4854024033571,-17.028724709381,1.9979017687785,0.326028260649999,0.737515629819163,0.000930030674402872,34.4214196715482,-12.1032811285127,0.00233028479918709,-0.143328973186907,-0.284417754772074,-0.13020393734199
4.74999999999999,50.2181007596771,-17.6379753018535,1.99800581391952,0.316201826373754,0.722920155869921,0.000944374595555429,34.8841410626638,-12.2659020577222,0.0019804859361775,-0.150602494744127,-0.302190474257815,-0.132206695750135
4.79999999999999,51.973573542437,-18.2552289749837,1.99811437174902,0.30594703674698,0.707137389449968,0.000970139811262363,35.3321920948725,-12.4233364562447,0.00241458118055912,-0.159473424314705,-0.327979714642354,-0.135815388432437
4.84999999999999,53.7510467262989,-18.8802128696167,1.99824066708063,0.295318435718958,0.690278033129898,0.000978431717212439,35.7639218822222,-12.5750290532588,0.00250950012687878,-0.16589934447807,-0.344778728137456,-0.1369799751031
4.89999999999999,55.5496882191902,-19.5126337555413,1.9983576634515,0.284436721683262,0.672646443925145,0.000980610765834681,36.1790337020086,-12.7208453783418,0.00218542140386981,-0.172521713580157,-0.361743267448548,-0.137283970138349
4.94999999999999,57.36868235377,-20.1522019913526,1.99846675168305,0.273236979858448,0.653958506974592,0.000988187291272304,36.5780202653889,-12.8609173755481,0.00225459111092196,-0.180681513945197,-0.386239509190951,-0.138344630191796
4.99999999999999,59.2072101879766,-20.7986257924694,1.99858442938359,0.261705582555834,0.634046049611801,0.000987936903068111,36.9602113474311,-12.9950100029114,0.00240294848917154,-0.187874947795654,-0.409403901229242,-0.138312208970155
5.04999999999999,61.064412660544,-21.4515995829466,1.99870121098688,0.249929643081311,0.613045421783295,0.000978271985477179,37.3249869751016,-13.1229097291494,0.00224122648957077,-0.194313008244754,-0.430789434069646,-0.136960065391768
5.09999999999999,62.9394203332836,-22.1108140945599,1.99881045624258,0.237919299157423,0.590882178710177,0.000967348586386348,37.6724278981922,-13.2446423336523,0.00217136391577446,-0.201465805398235,-0.456168359865357,-0.135430880032611
5.14999999999999,64.8313621032013,-22.7759596658717,1.99892062102826,0.225659093225578,0.567414895775559,0.000952297830584571,38.0022604431156,-13.3601234127425,0.00222457504884032,-0.208513324353134,-0.482381207668781,-0.133325163912742
5.19999999999999,66.7393448551849,-23.4467197035399,1.99903011027726,0.213182047828131,0.542664770678831,0.000930712357258276,38.3140190524554,-13.4692063552403,0.00213191236754317,-0.215173091771423,-0.507799769641945,-0.130304215349005
5.24999999999999,68.6624605774902,-24.1227730701824,1.99913378729017,0.20049926133798,0.516612683133478,0.000905731657655914,38.6075667223778,-13.5718536425282,0.00203215774123586,-0.222167759737302,-0.534638267401452,-0.126807485704845
5.29999999999999,70.5997949034125,-24.8037968657852,1.99923462440415,0.187600158372397,0.489188445280369,0.000876896008200097,38.8827116250129,-13.6680068701883,0.00200023945425653,-0.229303974622364,-0.562390435690239,-0.122771479844143
5.34999999999999,72.5504198325405,-25.4894638142508,1.99933261260345,0.174494190642479,0.460387696015989,0.000842720899989355,39.1391490064203,-13.757565754857,0.00190652532821422,-0.236285083031525,-0.589814723318112,-0.117988004667082
5.39999999999999,74.5133950186797,-26.179442517089,1.99942496630287,0.161190113292998,0.430208902220915,0.000803771438821186,39.3766983895645,-13.8404688325984,0.0017930770140664,-0.243281647737063,-0.617502143799055,-0.112536060503299
5.44999999999999,76.4877719132414,-26.8733987296254,1.99951226152136,0.147692047834713,0.398636771645407,0.000759707657605858,39.5951836269966,-13.9166543250106,0.00170245929136052,-0.250145182895441,-0.645599311719333,-0.106368317962811
5.49999999999999,78.4725920942753,-27.570994753337,1.99959479014194,0.134013492837645,0.36568294202374,0.000709907140378785,39.7943935790919,-13.9860487788098,0.00158890736267911,-0.25666157623651,-0.672840238133109,-0.09939734899068
5.54999999999999,80.4668872624074,-28.2718894965808,1.99967123704314,0.120173187939123,0.33137791561748,0.000654395808689432,39.9741522401041,-14.0485929703617,0.0014514446229544,-0.262731695907919,-0.699335557645479,-0.0916269293806747
5.59999999999999,82.4696804554251,-28.9757390417228,1.99973971043138,0.10619286456301,0.295769356492031,0.00059340579318253,40.1342990809625,-14.1042367840866,0.00130169217296111,-0.268346094453664,-0.72498170613183,-0.08308936347504
5.64999999999999,84.479987889515,-29.6821974999422,1.99980196806318,0.092089359927563,0.258906703391825,0.000527152380869109,40.2746887542465,-14.1529401491128,0.0011818266970369,-0.273344310495746,-0.749260856274962,-0.0738149508704524
5.69999999999999,86.496817104633,-30.3909166116674,1.99985686973229,0.0778876296031308,0.220885159079493,0.000455913313313188,40.3951475180046,-14.1946578599672,0.00100865585298273,-0.277628165504533,-0.771394662884546,-0.063842407409146
5.74999999999999,88.5191684839873,-31.101546483001,1.99990301119412,0.063608106381161,0.181815161224781,0.000380442630267626,40.4955548880792,-14.2293667808098,0.000836969665903638,-0.281247749424187,-0.79076168037104,-0.0532773783781235
5.79999999999999,90.5460363910845,-31.8137361248638,1.99994094866334,0.0492683750563482,0.14183007199648,0.000301342655779228,40.5757881973214,-14.257045148483,0.000675480886423612,-0.284164390929485,-0.807845215444903,-0.0422039973068213
5.84999999999999,92.5764091421716,-32.5271335047192,1.99997003456443,0.0348857824799618,0.101094013130897,0.000219302067923242,40.6357328105513,-14.2776742080556,0.000485870897610185,-0.286340424525265,-0.820896734939895,-0.0307188529270468
5.89999999999999,94.6092701175626,-33.2413858892262,1.99998973584521,0.0204749217986476,0.0597920233320439,0.000135102934789443,40.6753041540437,-14.2912437622837,0.000302646414559818,-0.287789921475632,-0.830058815974273,-0.0189313357009305
5.94999999999999,96.6435988307509,-33.9561400782444,2.00000020740196,0.0060495178959118,0.0181300298070261,4.9526426763615e-05,40.6944327699659,-14.2977452865875,0.000113495241382108,-0.288483746904837,-0.835245171357643,-0.00695081690442127
5.99999999999999,98.6783719467529,-34.6710425422734,2.00000099204565,-0.00837671046754791,-0.023670085172518,-3.65894581353992e-05,40.6930753717059,-14.2971743668904,-8.15543069012419e-05,-0.288400071789443,-0.835962025913591,0.00510538722377706
6.04999999999999,100.712564652886,-35.3857396271305,1.99999214199186,-0.0227894646830513,-0.0653775896149417,-0.000122367975182182,40.6712161168302,-14.2895303310351,-0.000271924441441874,-0.287518781366545,-0.83195335284755,0.0171145894007714
6.09999999999999,102.745152080108,-36.0998777479904,1.99997383858842,-0.0371732620760821,-0.106760116853738,-0.000206904436526332,40.6288692528758,-14.2748168405714,-0.000460763827037084,-0.285821672002787,-0.822980400644773,0.0289499872319465
6.14999999999999,104.775110855717,-36.813103626486,1.99994616453857,-0.0515113469438844,-0.147592348498195,-0.000289294467610867,40.5660801703609,-14.2530424856186,-0.000644685390617461,-0.283320058336458,-0.810083212540496,0.0404852039154135
6.19999999999999,106.801420672133,-37.5250645544855,1.99990943964583,-0.0657859217078054,-0.187664755818941,-0.000368679792759142,40.4829262581349,-14.2242216871085,-0.000821694370042762,-0.280024745477272,-0.792500855350506,0.051599683072732
6.24999999999999,108.823065885974,-38.2354087084746,1.99986392943535,-0.0799788146607692,-0.226791780362295,-0.000444287916685209,40.3795147496117,-14.1883749499272,-0.000988114633714328,-0.27599765391444,-0.771952190098994,0.0621856768170631
6.29999999999999,110.839036827317,-38.9437854252446,1.99981058148168,-0.0940718033873309,-0.264817324431583,-0.000515521566320218,40.2559828872317,-14.1455303140642,-0.00114802131060197,-0.271330910220337,-0.74863800559307,0.0721593214987149
6.34999999999999,112.848331434594,-39.6498456612594,1.99974932578211,-0.108048831931514,-0.301623187405977,-0.00058192168112238,40.1124895943051,-14.0957219994568,-0.00130578221314877,-0.266093596580859,-0.723210048009007,0.0814563098184712
6.39999999999999,114.849955790303,-40.3532421559477,1.99968064774079,-0.121893783350012,-0.337122242889519,-0.000643101587232777,39.9492003546755,-14.0389869264065,-0.0014366386461359,-0.26035640000756,-0.696482463257911,0.090022636611716
6.44999999999999,116.842924657579,-41.0536296808456,1.99960605672311,-0.135592514166537,-0.371261277750552,-0.000699125249390338,39.766311847162,-13.9753748817078,-0.0015716646153753,-0.254300678767144,-0.669029152147593,0.0978669256799349
6.49999999999998,118.826263056983,-41.7506657272088,1.99952428271576,-0.149134841760309,-0.404021662540142,-0.000749671384483161,39.5639993074398,-13.90493179302,-0.00168850925426831,-0.247866278830297,-0.641149993374235,0.104944514183369
6.54999999999998,120.799003893543,-42.4440098825425,1.99943787491414,-0.162505897146819,-0.435388251065433,-0.000795022254778244,39.3424549712075,-13.827713653776,-0.0017889821798476,-0.241278560295914,-0.613371089648902,0.111294901987985
6.59999999999998,122.760191011432,-43.1333251031609,1.9993459481382,-0.175699210955038,-0.465380307486802,-0.000835270396805819,39.1018790573572,-13.7437835893621,-0.00190278400710609,-0.234499514556329,-0.586124173554597,0.116930443377157
6.64999999999998,124.708877025357,-43.8182771702702,1.99924873317963,-0.18870195986193,-0.494004291087389,-0.000870000397141932,38.8424313897386,-13.6531943961081,-0.001977065780335,-0.227492599892443,-0.558772729548628,0.121793853987784
6.69999999999998,126.64412330229,-44.4985348155451,1.99914829503542,-0.201501055351172,-0.521267909660787,-0.000899853222425228,38.56433167149,-13.5560211813027,-0.00204521676708347,-0.220464229842924,-0.531894232468596,0.125974215817892
6.74999999999998,128.565003060682,-45.1737708386762,1.99904394565275,-0.214089523473055,-0.547198527481577,-0.000924886581065033,38.2678028701386,-13.4523405488685,-0.0021266211731381,-0.213366045063097,-0.505319282653064,0.129479792059231
6.79999999999998,130.470599778449,-45.8436615464316,1.99893615424026,-0.226453414354932,-0.571807496012866,-0.000944751539097253,37.9530483549859,-13.3422214080619,-0.00217988658639999,-0.206163418330388,-0.4790919108673,0.132262048986488
6.84999999999998,132.360008532382,-46.5078871332571,1.99882617843124,-0.23857987200112,-0.595115675874784,-0.00095994728538382,37.6203324807564,-13.2257516119156,-0.0022195041642646,-0.198971020060193,-0.453468823474827,0.134390359307025
6.89999999999998,134.232338431843,-47.166132429485,1.99871415798012,-0.250460144983034,-0.617164915606188,-0.000970786145932134,37.2699403200576,-13.1030249388795,-0.00226043759941247,-0.191812254323045,-0.428717933183663,0.135908595078952
6.94999999999998,136.086712574302,-47.8180868691852,1.99860037265741,-0.262083724129664,-0.638001200533315,-0.000977271401363511,36.9021498900037,-12.9741332407206,-0.00228805714424716,-0.18467451293251,-0.404933520698161,0.136817311515151
6.99999999999998,137.92226847268,-48.4634446980391,1.99848555277749,-0.273440622514102,-0.657677980393999,-0.000979814265088152,36.517262985501,-12.8391784732134,-0.00230395316919949,-0.17763442252489,-0.382513279669519,0.137174425081855
7.04999999999998,139.738159165234,-49.1019054897599,1.99836999713336,-0.28452397043589,-0.676258889845031,-0.000978838657703897,36.1155930427232,-12.6982700440192,-0.00231794767816976,-0.170685958545679,-0.361115666319988,0.137038180626644
7.09999999999998,141.533553113228,-49.7331743046417,1.99825386244679,-0.295326984206033,-0.693803333010598,-0.000974467532412628,35.6974435819818,-12.5515179401052,-0.0023257711255375,-0.1638472847822,-0.340930564058482,0.136426928628486
7.14999999999998,143.307634031458,-50.3569618020312,1.99813759358423,-0.305842284176138,-0.71036022688584,-0.000966900979261767,35.2631253798547,-12.3990372088566,-0.00232352342246334,-0.157114544856905,-0.321634411253004,0.135368214143566
